ADDRESS_ID, STREET, STREET_NUMBER, CITY, ZIP, COUNTRY
4260, 'Bikernieku', 217, 'Rīga', 'LV-1060', 'Latvia'
4261, 'Uliha', 374, 'Liepāja', 'LV-3015', 'Latvia'
4262, 'Tallinas', 350, 'Rīga', 'LV-1060', 'Latvia'
4263, 'Hanzas', 558, 'Rīga', 'LV-1060', 'Latvia'
4264, 'Dzelzavas', 774, 'Rīga', 'LV-1046', 'Latvia'
4265, 'Augusta Deglava', 184, 'Rīga', 'LV-1046', 'Latvia'
4266, 'Augusta Deglava', 251, 'Rīga', 'LV-1046', 'Latvia'
4267, 'Tallinas', 278, 'Rīga', 'LV-1060', 'Latvia'
4268, 'Dzelzavas', 554, 'Rīga', 'LV-1046', 'Latvia'
4269, 'Aleksandra Čaka', 9, 'Rīga', 'LV-1023', 'Latvia'
4270, 'Augusta Deglava', 574, 'Rīga', 'LV-1046', 'Latvia'
4271, 'Bikernieku', 510, 'Rīga', 'LV-1060', 'Latvia'
4272, '18. novembra', 307, 'Daugavpils', 'LV-2040', 'Latvia'
4273, 'Satekles', 232, 'Rīga', 'LV-1060', 'Latvia'
4274, 'Hanzas', 330, 'Rīga', 'LV-1060', 'Latvia'
4275, 'Satekles', 301, 'Rīga', 'LV-1060', 'Latvia'
4276, 'Brīvības', 860, 'Rīga', 'LV-1023', 'Latvia'
4277, 'Pulvera', 971, 'Liepāja', 'LV-3033', 'Latvia'
4278, 'Brīvības', 170, 'Rīga', 'LV-1023', 'Latvia'
4279, 'Zirnu', 651, 'Liepāja', 'LV-3015', 'Latvia'
4280, 'Zirnu', 979, 'Liepāja', 'LV-3015', 'Latvia'
4281, 'Kaunas', 316, 'Daugavpils', 'LV-2040', 'Latvia'
4282, 'Augusta Deglava', 692, 'Rīga', 'LV-1046', 'Latvia'
4283, 'Aleksandra Čaka', 88, 'Rīga', 'LV-1023', 'Latvia'
4284, 'Tallinas', 546, 'Rīga', 'LV-1060', 'Latvia'
4285, 'Pulvera', 340, 'Liepāja', 'LV-3033', 'Latvia'
4286, 'Uliha', 738, 'Liepāja', 'LV-3015', 'Latvia'
4287, 'Pernavas', 592, 'Rīga', 'LV-1060', 'Latvia'
4288, 'Hanzas', 392, 'Rīga', 'LV-1060', 'Latvia'
4289, 'Zirnu', 502, 'Liepāja', 'LV-3015', 'Latvia'
4290, 'Zirnu', 304, 'Liepāja', 'LV-3015', 'Latvia'
4291, '18. novembra', 298, 'Daugavpils', 'LV-2040', 'Latvia'
4292, 'Bikernieku', 876, 'Rīga', 'LV-1060', 'Latvia'
4293, 'Bikernieku', 872, 'Rīga', 'LV-1060', 'Latvia'
4294, 'Ganibu', 915, 'Liepāja', 'LV-3015', 'Latvia'
4295, 'Bikernieku', 571, 'Rīga', 'LV-1060', 'Latvia'
4296, 'Kaunas', 308, 'Daugavpils', 'LV-2040', 'Latvia'
4297, 'Zirnu', 139, 'Liepāja', 'LV-3015', 'Latvia'
4298, 'Dzelzavas', 661, 'Rīga', 'LV-1046', 'Latvia'
4299, 'Pernavas', 704, 'Rīga', 'LV-1060', 'Latvia'
4300, 'Bikernieku', 834, 'Rīga', 'LV-1060', 'Latvia'
4301, 'Vidzemes', 583, 'Daugavpils', 'LV-2023', 'Latvia'
4302, 'Tallinas', 601, 'Rīga', 'LV-1060', 'Latvia'
4303, 'Dzelzavas', 566, 'Rīga', 'LV-1046', 'Latvia'
4304, 'Uliha', 473, 'Liepāja', 'LV-3015', 'Latvia'
4305, 'Ieriķu', 609, 'Rīga', 'LV-1046', 'Latvia'
4306, 'Brīvības', 846, 'Rīga', 'LV-1023', 'Latvia'
4307, 'Augusta Deglava', 19, 'Rīga', 'LV-1046', 'Latvia'
4308, 'Aleksandra Čaka', 620, 'Rīga', 'LV-1023', 'Latvia'
4309, 'Zirnu', 895, 'Liepāja', 'LV-3015', 'Latvia'
4310, 'Augusta Deglava', 260, 'Rīga', 'LV-1046', 'Latvia'
4311, 'Pulvera', 124, 'Liepāja', 'LV-3033', 'Latvia'
4312, 'Pulvera', 420, 'Liepāja', 'LV-3033', 'Latvia'
4313, 'Hanzas', 196, 'Rīga', 'LV-1060', 'Latvia'
4314, 'Zirnu', 662, 'Liepāja', 'LV-3015', 'Latvia'
4315, 'Ganibu', 357, 'Liepāja', 'LV-3015', 'Latvia'
4316, 'Uliha', 938, 'Liepāja', 'LV-3015', 'Latvia'
4317, 'Vidzemes', 99, 'Daugavpils', 'LV-2023', 'Latvia'
4318, 'Valnu', 226, 'Daugavpils', 'LV-2040', 'Latvia'
4319, 'Ieriķu', 48, 'Rīga', 'LV-1046', 'Latvia'
4320, 'Tallinas', 533, 'Rīga', 'LV-1060', 'Latvia'
4321, 'Ieriķu', 468, 'Rīga', 'LV-1046', 'Latvia'
4322, 'Satekles', 145, 'Rīga', 'LV-1060', 'Latvia'
4323, 'Uliha', 749, 'Liepāja', 'LV-3015', 'Latvia'
4324, 'Aleksandra Čaka', 816, 'Rīga', 'LV-1023', 'Latvia'
4325, 'Krišjāņa Valdemāra', 868, 'Rīga', 'LV-1023', 'Latvia'
4326, 'Hanzas', 559, 'Rīga', 'LV-1060', 'Latvia'
4327, 'Pulvera', 671, 'Liepāja', 'LV-3033', 'Latvia'
4328, 'Tallinas', 380, 'Rīga', 'LV-1060', 'Latvia'
4329, 'Satekles', 942, 'Rīga', 'LV-1060', 'Latvia'
4330, 'Krišjāņa Valdemāra', 107, 'Rīga', 'LV-1023', 'Latvia'
4331, 'Kaunas', 506, 'Daugavpils', 'LV-2040', 'Latvia'
4332, 'Valnu', 560, 'Daugavpils', 'LV-2040', 'Latvia'
4333, 'Bikernieku', 285, 'Rīga', 'LV-1060', 'Latvia'
4334, 'Ganibu', 721, 'Liepāja', 'LV-3015', 'Latvia'
4335, 'Krišjāņa Valdemāra', 255, 'Rīga', 'LV-1023', 'Latvia'
4336, 'Augusta Deglava', 926, 'Rīga', 'LV-1046', 'Latvia'
4337, 'Augusta Deglava', 545, 'Rīga', 'LV-1046', 'Latvia'
4338, 'Satekles', 911, 'Rīga', 'LV-1060', 'Latvia'
4339, 'Brīvības', 125, 'Rīga', 'LV-1023', 'Latvia'
4340, 'Ieriķu', 80, 'Rīga', 'LV-1046', 'Latvia'
4341, 'Bikernieku', 351, 'Rīga', 'LV-1060', 'Latvia'
4342, 'Dzelzavas', 743, 'Rīga', 'LV-1046', 'Latvia'
4343, 'Brīvības', 127, 'Rīga', 'LV-1023', 'Latvia'
4344, 'Kaunas', 244, 'Daugavpils', 'LV-2040', 'Latvia'
4345, 'Pernavas', 504, 'Rīga', 'LV-1060', 'Latvia'
4346, 'Pernavas', 151, 'Rīga', 'LV-1060', 'Latvia'
4347, 'Zirnu', 108, 'Liepāja', 'LV-3015', 'Latvia'
4348, 'Aleksandra Čaka', 732, 'Rīga', 'LV-1023', 'Latvia'
4349, 'Valnu', 155, 'Daugavpils', 'LV-2040', 'Latvia'
4350, 'Augusta Deglava', 705, 'Rīga', 'LV-1046', 'Latvia'
4351, 'Bikernieku', 878, 'Rīga', 'LV-1060', 'Latvia'
4352, 'Pernavas', 298, 'Rīga', 'LV-1060', 'Latvia'
4353, 'Vidzemes', 764, 'Daugavpils', 'LV-2023', 'Latvia'
4354, 'Valnu', 764, 'Daugavpils', 'LV-2040', 'Latvia'
4355, 'Brīvības', 121, 'Rīga', 'LV-1023', 'Latvia'
4356, 'Ganibu', 173, 'Liepāja', 'LV-3015', 'Latvia'
4357, 'Satekles', 948, 'Rīga', 'LV-1060', 'Latvia'
4358, 'Pulvera', 836, 'Liepāja', 'LV-3033', 'Latvia'
4359, 'Ganibu', 739, 'Liepāja', 'LV-3015', 'Latvia'
4360, 'Tallinas', 826, 'Rīga', 'LV-1060', 'Latvia'
4361, 'Hanzas', 437, 'Rīga', 'LV-1060', 'Latvia'
4362, 'Krišjāņa Valdemāra', 221, 'Rīga', 'LV-1023', 'Latvia'
4363, 'Ganibu', 743, 'Liepāja', 'LV-3015', 'Latvia'
4364, 'Ganibu', 975, 'Liepāja', 'LV-3015', 'Latvia'
4365, 'Kaunas', 117, 'Daugavpils', 'LV-2040', 'Latvia'
4366, 'Augusta Deglava', 914, 'Rīga', 'LV-1046', 'Latvia'
4367, 'Ieriķu', 550, 'Rīga', 'LV-1046', 'Latvia'
4368, 'Satekles', 979, 'Rīga', 'LV-1060', 'Latvia'
4369, 'Brīvības', 260, 'Rīga', 'LV-1023', 'Latvia'
4370, 'Augusta Deglava', 48, 'Rīga', 'LV-1046', 'Latvia'
4371, 'Uliha', 209, 'Liepāja', 'LV-3015', 'Latvia'
4372, '18. novembra', 442, 'Daugavpils', 'LV-2040', 'Latvia'
4373, 'Ganibu', 545, 'Liepāja', 'LV-3015', 'Latvia'
4374, 'Vidzemes', 766, 'Daugavpils', 'LV-2023', 'Latvia'
4375, 'Bikernieku', 410, 'Rīga', 'LV-1060', 'Latvia'
4376, 'Valnu', 65, 'Daugavpils', 'LV-2040', 'Latvia'
4377, 'Kaunas', 423, 'Daugavpils', 'LV-2040', 'Latvia'
4378, 'Satekles', 159, 'Rīga', 'LV-1060', 'Latvia'
4379, 'Ganibu', 172, 'Liepāja', 'LV-3015', 'Latvia'
4380, 'Pulvera', 618, 'Liepāja', 'LV-3033', 'Latvia'
4381, 'Hanzas', 150, 'Rīga', 'LV-1060', 'Latvia'
4382, 'Brīvības', 916, 'Rīga', 'LV-1023', 'Latvia'
4383, 'Brīvības', 190, 'Rīga', 'LV-1023', 'Latvia'
4384, 'Augusta Deglava', 449, 'Rīga', 'LV-1046', 'Latvia'
4385, '18. novembra', 801, 'Daugavpils', 'LV-2040', 'Latvia'
4386, 'Vidzemes', 606, 'Daugavpils', 'LV-2023', 'Latvia'
4387, 'Satekles', 505, 'Rīga', 'LV-1060', 'Latvia'
4388, 'Ieriķu', 357, 'Rīga', 'LV-1046', 'Latvia'
4389, 'Pernavas', 485, 'Rīga', 'LV-1060', 'Latvia'
4390, 'Pernavas', 979, 'Rīga', 'LV-1060', 'Latvia'
4391, 'Aleksandra Čaka', 77, 'Rīga', 'LV-1023', 'Latvia'
4392, 'Brīvības', 115, 'Rīga', 'LV-1023', 'Latvia'
4393, 'Brīvības', 818, 'Rīga', 'LV-1023', 'Latvia'
4394, 'Uliha', 631, 'Liepāja', 'LV-3015', 'Latvia'
4395, 'Zirnu', 840, 'Liepāja', 'LV-3015', 'Latvia'
4396, 'Tallinas', 359, 'Rīga', 'LV-1060', 'Latvia'
4397, 'Aleksandra Čaka', 207, 'Rīga', 'LV-1023', 'Latvia'
4398, 'Aleksandra Čaka', 918, 'Rīga', 'LV-1023', 'Latvia'
4399, 'Zirnu', 648, 'Liepāja', 'LV-3015', 'Latvia'
4400, 'Pernavas', 486, 'Rīga', 'LV-1060', 'Latvia'
4401, 'Satekles', 704, 'Rīga', 'LV-1060', 'Latvia'
4402, 'Kaunas', 161, 'Daugavpils', 'LV-2040', 'Latvia'
4403, 'Brīvības', 132, 'Rīga', 'LV-1023', 'Latvia'
4404, 'Dzelzavas', 205, 'Rīga', 'LV-1046', 'Latvia'
4405, '18. novembra', 81, 'Daugavpils', 'LV-2040', 'Latvia'
4406, 'Ieriķu', 3, 'Rīga', 'LV-1046', 'Latvia'
4407, 'Brīvības', 655, 'Rīga', 'LV-1023', 'Latvia'
4408, 'Hanzas', 99, 'Rīga', 'LV-1060', 'Latvia'
4409, 'Aleksandra Čaka', 615, 'Rīga', 'LV-1023', 'Latvia'
4410, 'Ieriķu', 608, 'Rīga', 'LV-1046', 'Latvia'
4411, 'Brīvības', 378, 'Rīga', 'LV-1023', 'Latvia'
4412, 'Tallinas', 607, 'Rīga', 'LV-1060', 'Latvia'
4413, 'Aleksandra Čaka', 791, 'Rīga', 'LV-1023', 'Latvia'
4414, 'Aleksandra Čaka', 645, 'Rīga', 'LV-1023', 'Latvia'
4415, 'Brīvības', 313, 'Rīga', 'LV-1023', 'Latvia'
4416, '18. novembra', 738, 'Daugavpils', 'LV-2040', 'Latvia'
4417, 'Valnu', 66, 'Daugavpils', 'LV-2040', 'Latvia'
4418, 'Dzelzavas', 839, 'Rīga', 'LV-1046', 'Latvia'
4419, 'Ganibu', 120, 'Liepāja', 'LV-3015', 'Latvia'
4420, '18. novembra', 124, 'Daugavpils', 'LV-2040', 'Latvia'
4421, 'Tallinas', 819, 'Rīga', 'LV-1060', 'Latvia'
4422, 'Ieriķu', 268, 'Rīga', 'LV-1046', 'Latvia'
4423, 'Hanzas', 103, 'Rīga', 'LV-1060', 'Latvia'
4424, 'Pulvera', 506, 'Liepāja', 'LV-3033', 'Latvia'
4425, 'Ieriķu', 585, 'Rīga', 'LV-1046', 'Latvia'
4426, 'Krišjāņa Valdemāra', 719, 'Rīga', 'LV-1023', 'Latvia'
4427, 'Brīvības', 875, 'Rīga', 'LV-1023', 'Latvia'
4428, 'Pernavas', 405, 'Rīga', 'LV-1060', 'Latvia'
4429, 'Dzelzavas', 599, 'Rīga', 'LV-1046', 'Latvia'
4430, 'Krišjāņa Valdemāra', 38, 'Rīga', 'LV-1023', 'Latvia'
4431, 'Aleksandra Čaka', 540, 'Rīga', 'LV-1023', 'Latvia'
4432, 'Bikernieku', 559, 'Rīga', 'LV-1060', 'Latvia'
4433, 'Hanzas', 847, 'Rīga', 'LV-1060', 'Latvia'
4434, 'Augusta Deglava', 651, 'Rīga', 'LV-1046', 'Latvia'
4435, 'Vidzemes', 277, 'Daugavpils', 'LV-2023', 'Latvia'
4436, 'Dzelzavas', 889, 'Rīga', 'LV-1046', 'Latvia'
4437, 'Brīvības', 341, 'Rīga', 'LV-1023', 'Latvia'
4438, 'Pernavas', 855, 'Rīga', 'LV-1060', 'Latvia'
4439, 'Bikernieku', 386, 'Rīga', 'LV-1060', 'Latvia'
4440, 'Dzelzavas', 762, 'Rīga', 'LV-1046', 'Latvia'
4441, 'Satekles', 663, 'Rīga', 'LV-1060', 'Latvia'
4442, 'Uliha', 177, 'Liepāja', 'LV-3015', 'Latvia'
4443, 'Ieriķu', 176, 'Rīga', 'LV-1046', 'Latvia'
4444, 'Ieriķu', 776, 'Rīga', 'LV-1046', 'Latvia'
4445, 'Augusta Deglava', 571, 'Rīga', 'LV-1046', 'Latvia'
4446, 'Ganibu', 842, 'Liepāja', 'LV-3015', 'Latvia'
4447, 'Aleksandra Čaka', 114, 'Rīga', 'LV-1023', 'Latvia'
4448, 'Ganibu', 835, 'Liepāja', 'LV-3015', 'Latvia'
4449, 'Dzelzavas', 92, 'Rīga', 'LV-1046', 'Latvia'
4450, 'Pulvera', 341, 'Liepāja', 'LV-3033', 'Latvia'
4451, 'Augusta Deglava', 108, 'Rīga', 'LV-1046', 'Latvia'
4452, 'Augusta Deglava', 824, 'Rīga', 'LV-1046', 'Latvia'
4453, 'Brīvības', 336, 'Rīga', 'LV-1023', 'Latvia'
4454, '18. novembra', 63, 'Daugavpils', 'LV-2040', 'Latvia'
4455, 'Uliha', 541, 'Liepāja', 'LV-3015', 'Latvia'
4456, 'Hanzas', 159, 'Rīga', 'LV-1060', 'Latvia'
4457, 'Ieriķu', 732, 'Rīga', 'LV-1046', 'Latvia'
4458, 'Tallinas', 669, 'Rīga', 'LV-1060', 'Latvia'
4459, 'Tallinas', 76, 'Rīga', 'LV-1060', 'Latvia'
4460, 'Uliha', 996, 'Liepāja', 'LV-3015', 'Latvia'
4461, 'Satekles', 627, 'Rīga', 'LV-1060', 'Latvia'
4462, 'Tallinas', 330, 'Rīga', 'LV-1060', 'Latvia'
4463, 'Vidzemes', 226, 'Daugavpils', 'LV-2023', 'Latvia'
4464, 'Tallinas', 512, 'Rīga', 'LV-1060', 'Latvia'
4465, 'Valnu', 517, 'Daugavpils', 'LV-2040', 'Latvia'
4466, 'Pernavas', 407, 'Rīga', 'LV-1060', 'Latvia'
4467, 'Valnu', 688, 'Daugavpils', 'LV-2040', 'Latvia'
4468, 'Pernavas', 924, 'Rīga', 'LV-1060', 'Latvia'
4469, 'Tallinas', 609, 'Rīga', 'LV-1060', 'Latvia'
4470, 'Brīvības', 569, 'Rīga', 'LV-1023', 'Latvia'
4471, 'Valnu', 774, 'Daugavpils', 'LV-2040', 'Latvia'
4472, 'Pernavas', 791, 'Rīga', 'LV-1060', 'Latvia'
4473, 'Pernavas', 3, 'Rīga', 'LV-1060', 'Latvia'
4474, 'Pulvera', 819, 'Liepāja', 'LV-3033', 'Latvia'
4475, 'Valnu', 685, 'Daugavpils', 'LV-2040', 'Latvia'
4476, 'Zirnu', 987, 'Liepāja', 'LV-3015', 'Latvia'
4477, 'Vidzemes', 552, 'Daugavpils', 'LV-2023', 'Latvia'
4478, 'Augusta Deglava', 466, 'Rīga', 'LV-1046', 'Latvia'
4479, 'Vidzemes', 593, 'Daugavpils', 'LV-2023', 'Latvia'
4480, 'Ganibu', 926, 'Liepāja', 'LV-3015', 'Latvia'
4481, 'Bikernieku', 135, 'Rīga', 'LV-1060', 'Latvia'
4482, '18. novembra', 434, 'Daugavpils', 'LV-2040', 'Latvia'
4483, 'Brīvības', 341, 'Rīga', 'LV-1023', 'Latvia'
4484, 'Ganibu', 408, 'Liepāja', 'LV-3015', 'Latvia'
4485, 'Kaunas', 206, 'Daugavpils', 'LV-2040', 'Latvia'
4486, 'Pernavas', 322, 'Rīga', 'LV-1060', 'Latvia'
4487, 'Aleksandra Čaka', 388, 'Rīga', 'LV-1023', 'Latvia'
4488, 'Uliha', 983, 'Liepāja', 'LV-3015', 'Latvia'
4489, 'Augusta Deglava', 503, 'Rīga', 'LV-1046', 'Latvia'
4490, 'Brīvības', 323, 'Rīga', 'LV-1023', 'Latvia'
4491, 'Krišjāņa Valdemāra', 247, 'Rīga', 'LV-1023', 'Latvia'
4492, 'Ieriķu', 283, 'Rīga', 'LV-1046', 'Latvia'
4493, 'Pulvera', 987, 'Liepāja', 'LV-3033', 'Latvia'
4494, 'Ieriķu', 583, 'Rīga', 'LV-1046', 'Latvia'
4495, '18. novembra', 967, 'Daugavpils', 'LV-2040', 'Latvia'
4496, 'Ieriķu', 92, 'Rīga', 'LV-1046', 'Latvia'
4497, 'Brīvības', 725, 'Rīga', 'LV-1023', 'Latvia'
4498, 'Satekles', 98, 'Rīga', 'LV-1060', 'Latvia'
4499, 'Valnu', 203, 'Daugavpils', 'LV-2040', 'Latvia'
4500, 'Ieriķu', 299, 'Rīga', 'LV-1046', 'Latvia'
4501, 'Pulvera', 179, 'Liepāja', 'LV-3033', 'Latvia'
4502, 'Tallinas', 326, 'Rīga', 'LV-1060', 'Latvia'
4503, 'Hanzas', 4, 'Rīga', 'LV-1060', 'Latvia'
4504, 'Tallinas', 74, 'Rīga', 'LV-1060', 'Latvia'
4505, 'Hanzas', 326, 'Rīga', 'LV-1060', 'Latvia'
4506, 'Dzelzavas', 1, 'Rīga', 'LV-1046', 'Latvia'
4507, 'Pulvera', 914, 'Liepāja', 'LV-3033', 'Latvia'
4508, 'Aleksandra Čaka', 894, 'Rīga', 'LV-1023', 'Latvia'
4509, 'Ganibu', 900, 'Liepāja', 'LV-3015', 'Latvia'
4510, 'Ieriķu', 151, 'Rīga', 'LV-1046', 'Latvia'
4511, 'Vidzemes', 590, 'Daugavpils', 'LV-2023', 'Latvia'
4512, 'Uliha', 87, 'Liepāja', 'LV-3015', 'Latvia'
4513, 'Pernavas', 16, 'Rīga', 'LV-1060', 'Latvia'
4514, 'Vidzemes', 458, 'Daugavpils', 'LV-2023', 'Latvia'
4515, 'Ieriķu', 386, 'Rīga', 'LV-1046', 'Latvia'
4516, 'Zirnu', 261, 'Liepāja', 'LV-3015', 'Latvia'
4517, 'Pulvera', 298, 'Liepāja', 'LV-3033', 'Latvia'
4518, 'Augusta Deglava', 40, 'Rīga', 'LV-1046', 'Latvia'
4519, '18. novembra', 52, 'Daugavpils', 'LV-2040', 'Latvia'
4520, 'Zirnu', 827, 'Liepāja', 'LV-3015', 'Latvia'
4521, 'Aleksandra Čaka', 169, 'Rīga', 'LV-1023', 'Latvia'
4522, 'Ieriķu', 508, 'Rīga', 'LV-1046', 'Latvia'
4523, 'Valnu', 773, 'Daugavpils', 'LV-2040', 'Latvia'
4524, '18. novembra', 526, 'Daugavpils', 'LV-2040', 'Latvia'
4525, 'Hanzas', 237, 'Rīga', 'LV-1060', 'Latvia'
4526, 'Valnu', 333, 'Daugavpils', 'LV-2040', 'Latvia'
4527, 'Hanzas', 192, 'Rīga', 'LV-1060', 'Latvia'
4528, 'Ieriķu', 557, 'Rīga', 'LV-1046', 'Latvia'
4529, 'Bikernieku', 630, 'Rīga', 'LV-1060', 'Latvia'
4530, 'Kaunas', 858, 'Daugavpils', 'LV-2040', 'Latvia'
4531, 'Zirnu', 860, 'Liepāja', 'LV-3015', 'Latvia'
4532, 'Kaunas', 922, 'Daugavpils', 'LV-2040', 'Latvia'
4533, 'Pernavas', 218, 'Rīga', 'LV-1060', 'Latvia'
4534, 'Uliha', 755, 'Liepāja', 'LV-3015', 'Latvia'
4535, 'Ieriķu', 261, 'Rīga', 'LV-1046', 'Latvia'
4536, 'Dzelzavas', 777, 'Rīga', 'LV-1046', 'Latvia'
4537, 'Kaunas', 5, 'Daugavpils', 'LV-2040', 'Latvia'
4538, 'Krišjāņa Valdemāra', 70, 'Rīga', 'LV-1023', 'Latvia'
4539, 'Pulvera', 260, 'Liepāja', 'LV-3033', 'Latvia'
4540, 'Dzelzavas', 492, 'Rīga', 'LV-1046', 'Latvia'
4541, 'Dzelzavas', 433, 'Rīga', 'LV-1046', 'Latvia'
4542, '18. novembra', 962, 'Daugavpils', 'LV-2040', 'Latvia'
4543, '18. novembra', 792, 'Daugavpils', 'LV-2040', 'Latvia'
4544, 'Aleksandra Čaka', 311, 'Rīga', 'LV-1023', 'Latvia'
4545, 'Uliha', 105, 'Liepāja', 'LV-3015', 'Latvia'
4546, 'Krišjāņa Valdemāra', 119, 'Rīga', 'LV-1023', 'Latvia'
4547, 'Valnu', 464, 'Daugavpils', 'LV-2040', 'Latvia'
4548, 'Tallinas', 917, 'Rīga', 'LV-1060', 'Latvia'
4549, 'Ieriķu', 443, 'Rīga', 'LV-1046', 'Latvia'
4550, 'Ganibu', 468, 'Liepāja', 'LV-3015', 'Latvia'
4551, 'Krišjāņa Valdemāra', 111, 'Rīga', 'LV-1023', 'Latvia'
4552, 'Aleksandra Čaka', 648, 'Rīga', 'LV-1023', 'Latvia'
4553, 'Tallinas', 238, 'Rīga', 'LV-1060', 'Latvia'
4554, 'Zirnu', 545, 'Liepāja', 'LV-3015', 'Latvia'
4555, '18. novembra', 793, 'Daugavpils', 'LV-2040', 'Latvia'
4556, 'Brīvības', 415, 'Rīga', 'LV-1023', 'Latvia'
4557, 'Zirnu', 851, 'Liepāja', 'LV-3015', 'Latvia'
4558, 'Ganibu', 444, 'Liepāja', 'LV-3015', 'Latvia'
4559, 'Dzelzavas', 352, 'Rīga', 'LV-1046', 'Latvia'
4560, 'Pulvera', 490, 'Liepāja', 'LV-3033', 'Latvia'
4561, 'Pernavas', 64, 'Rīga', 'LV-1060', 'Latvia'
4562, '18. novembra', 478, 'Daugavpils', 'LV-2040', 'Latvia'
4563, 'Krišjāņa Valdemāra', 232, 'Rīga', 'LV-1023', 'Latvia'
4564, 'Zirnu', 863, 'Liepāja', 'LV-3015', 'Latvia'
4565, 'Satekles', 190, 'Rīga', 'LV-1060', 'Latvia'
4566, 'Zirnu', 710, 'Liepāja', 'LV-3015', 'Latvia'
4567, 'Pernavas', 617, 'Rīga', 'LV-1060', 'Latvia'
4568, 'Zirnu', 731, 'Liepāja', 'LV-3015', 'Latvia'
4569, 'Ganibu', 973, 'Liepāja', 'LV-3015', 'Latvia'
4570, 'Augusta Deglava', 948, 'Rīga', 'LV-1046', 'Latvia'
4571, 'Augusta Deglava', 901, 'Rīga', 'LV-1046', 'Latvia'
4572, 'Tallinas', 756, 'Rīga', 'LV-1060', 'Latvia'
4573, 'Brīvības', 499, 'Rīga', 'LV-1023', 'Latvia'
4574, 'Ganibu', 870, 'Liepāja', 'LV-3015', 'Latvia'
4575, 'Aleksandra Čaka', 854, 'Rīga', 'LV-1023', 'Latvia'
4576, 'Pulvera', 28, 'Liepāja', 'LV-3033', 'Latvia'
4577, 'Augusta Deglava', 630, 'Rīga', 'LV-1046', 'Latvia'
4578, 'Ganibu', 732, 'Liepāja', 'LV-3015', 'Latvia'
4579, 'Aleksandra Čaka', 784, 'Rīga', 'LV-1023', 'Latvia'
4580, 'Vidzemes', 48, 'Daugavpils', 'LV-2023', 'Latvia'
4581, 'Vidzemes', 214, 'Daugavpils', 'LV-2023', 'Latvia'
4582, 'Dzelzavas', 525, 'Rīga', 'LV-1046', 'Latvia'
4583, 'Kaunas', 363, 'Daugavpils', 'LV-2040', 'Latvia'
4584, 'Krišjāņa Valdemāra', 111, 'Rīga', 'LV-1023', 'Latvia'
4585, 'Satekles', 589, 'Rīga', 'LV-1060', 'Latvia'
4586, 'Aleksandra Čaka', 425, 'Rīga', 'LV-1023', 'Latvia'
4587, 'Ganibu', 614, 'Liepāja', 'LV-3015', 'Latvia'
4588, 'Satekles', 709, 'Rīga', 'LV-1060', 'Latvia'
4589, 'Uliha', 251, 'Liepāja', 'LV-3015', 'Latvia'
4590, 'Hanzas', 821, 'Rīga', 'LV-1060', 'Latvia'
4591, 'Augusta Deglava', 268, 'Rīga', 'LV-1046', 'Latvia'
4592, 'Pernavas', 739, 'Rīga', 'LV-1060', 'Latvia'
4593, 'Brīvības', 245, 'Rīga', 'LV-1023', 'Latvia'
4594, 'Brīvības', 213, 'Rīga', 'LV-1023', 'Latvia'
4595, 'Aleksandra Čaka', 574, 'Rīga', 'LV-1023', 'Latvia'
4596, 'Pulvera', 934, 'Liepāja', 'LV-3033', 'Latvia'
4597, 'Augusta Deglava', 501, 'Rīga', 'LV-1046', 'Latvia'
4598, 'Ieriķu', 451, 'Rīga', 'LV-1046', 'Latvia'
4599, 'Kaunas', 31, 'Daugavpils', 'LV-2040', 'Latvia'
4600, 'Pulvera', 211, 'Liepāja', 'LV-3033', 'Latvia'
4601, 'Aleksandra Čaka', 54, 'Rīga', 'LV-1023', 'Latvia'
4602, 'Kaunas', 628, 'Daugavpils', 'LV-2040', 'Latvia'
4603, 'Brīvības', 314, 'Rīga', 'LV-1023', 'Latvia'
4604, 'Tallinas', 126, 'Rīga', 'LV-1060', 'Latvia'
4605, 'Satekles', 158, 'Rīga', 'LV-1060', 'Latvia'
4606, 'Augusta Deglava', 19, 'Rīga', 'LV-1046', 'Latvia'
4607, 'Ieriķu', 111, 'Rīga', 'LV-1046', 'Latvia'
4608, 'Ganibu', 858, 'Liepāja', 'LV-3015', 'Latvia'
4609, 'Satekles', 24, 'Rīga', 'LV-1060', 'Latvia'
4610, 'Pulvera', 94, 'Liepāja', 'LV-3033', 'Latvia'
4611, 'Tallinas', 889, 'Rīga', 'LV-1060', 'Latvia'
4612, 'Ieriķu', 393, 'Rīga', 'LV-1046', 'Latvia'
4613, 'Pulvera', 244, 'Liepāja', 'LV-3033', 'Latvia'
4614, 'Krišjāņa Valdemāra', 390, 'Rīga', 'LV-1023', 'Latvia'
4615, 'Hanzas', 94, 'Rīga', 'LV-1060', 'Latvia'
4616, 'Aleksandra Čaka', 803, 'Rīga', 'LV-1023', 'Latvia'
4617, 'Ieriķu', 440, 'Rīga', 'LV-1046', 'Latvia'
4618, 'Zirnu', 999, 'Liepāja', 'LV-3015', 'Latvia'
4619, 'Krišjāņa Valdemāra', 244, 'Rīga', 'LV-1023', 'Latvia'
4620, 'Ganibu', 778, 'Liepāja', 'LV-3015', 'Latvia'
4621, 'Brīvības', 975, 'Rīga', 'LV-1023', 'Latvia'
4622, 'Vidzemes', 978, 'Daugavpils', 'LV-2023', 'Latvia'
