STUDENT_ID, PERSON_ID, SEMESTER
53307, 53307, 10
53308, 53308, 12
53309, 53309, 10
53310, 53310, 4
53311, 53311, 12
53312, 53312, 7
53313, 53313, 5
53314, 53314, 4
53315, 53315, 8
53316, 53316, 8
53317, 53317, 8
53318, 53318, 1
53319, 53319, 12
53320, 53320, 3
53321, 53321, 11
53322, 53322, 2
53323, 53323, 1
53324, 53324, 4
53325, 53325, 2
53326, 53326, 10
53327, 53327, 6
53328, 53328, 1
53329, 53329, 11
53330, 53330, 6
53331, 53331, 1
53332, 53332, 4
53333, 53333, 7
53334, 53334, 8
53335, 53335, 6
53336, 53336, 1
53337, 53337, 7
53338, 53338, 10
53339, 53339, 11
53340, 53340, 1
53341, 53341, 9
53342, 53342, 2
53343, 53343, 6
53344, 53344, 2
53345, 53345, 4
53346, 53346, 10
53347, 53347, 3
53348, 53348, 1
53349, 53349, 12
53350, 53350, 5
53351, 53351, 7
53352, 53352, 3
53353, 53353, 5
53354, 53354, 10
53355, 53355, 7
53356, 53356, 9
53357, 53357, 5
53358, 53358, 6
53359, 53359, 4
53360, 53360, 2
53361, 53361, 9
53362, 53362, 3
53363, 53363, 6
53364, 53364, 4
53365, 53365, 6
53366, 53366, 5
53367, 53367, 12
53368, 53368, 10
53369, 53369, 9
53370, 53370, 3
53371, 53371, 6
53372, 53372, 3
53373, 53373, 5
53374, 53374, 11
53375, 53375, 5
53376, 53376, 12
53377, 53377, 3
53378, 53378, 12
53379, 53379, 10
53380, 53380, 4
53381, 53381, 7
53382, 53382, 7
53383, 53383, 2
53384, 53384, 11
53385, 53385, 1
53386, 53386, 9
53387, 53387, 9
53388, 53388, 11
53389, 53389, 1
53390, 53390, 3
53391, 53391, 1
53392, 53392, 1
53393, 53393, 6
53394, 53394, 7
53395, 53395, 3
53396, 53396, 6
53397, 53397, 3
53398, 53398, 6
53399, 53399, 6
53400, 53400, 9
53401, 53401, 12
53402, 53402, 10
53403, 53403, 6
53404, 53404, 1
53405, 53405, 7
53406, 53406, 4
53407, 53407, 5
53408, 53408, 8
53409, 53409, 8
53410, 53410, 6
53411, 53411, 11
53412, 53412, 12
53413, 53413, 12
53414, 53414, 4
53415, 53415, 7
53416, 53416, 9
53417, 53417, 12
53418, 53418, 7
53419, 53419, 6
53420, 53420, 8
53421, 53421, 1
53422, 53422, 7
53423, 53423, 3
53424, 53424, 2
53425, 53425, 2
53426, 53426, 11
53427, 53427, 5
53428, 53428, 9
53429, 53429, 6
53430, 53430, 8
53431, 53431, 5
53432, 53432, 9
53433, 53433, 8
53434, 53434, 8
53435, 53435, 3
53436, 53436, 8
53437, 53437, 9
53438, 53438, 4
53439, 53439, 4
53440, 53440, 6
53441, 53441, 9
53442, 53442, 7
53443, 53443, 11
53444, 53444, 12
53445, 53445, 4
53446, 53446, 8
53447, 53447, 8
53448, 53448, 4
53449, 53449, 3
53450, 53450, 10
53451, 53451, 5
53452, 53452, 12
53453, 53453, 11
53454, 53454, 3
53455, 53455, 7
53456, 53456, 12
53457, 53457, 8
53458, 53458, 5
53459, 53459, 9
53460, 53460, 4
53461, 53461, 8
53462, 53462, 9
53463, 53463, 1
53464, 53464, 1
53465, 53465, 11
53466, 53466, 11
53467, 53467, 9
53468, 53468, 3
53469, 53469, 1
53470, 53470, 9
53471, 53471, 8
53472, 53472, 9
53473, 53473, 6
53474, 53474, 5
53475, 53475, 1
53476, 53476, 7
53477, 53477, 8
53478, 53478, 12
53479, 53479, 11
53480, 53480, 4
53481, 53481, 6
53482, 53482, 12
53483, 53483, 7
53484, 53484, 10
53485, 53485, 1
53486, 53486, 6
53487, 53487, 6
53488, 53488, 2
53489, 53489, 2
53490, 53490, 10
53491, 53491, 3
53492, 53492, 8
53493, 53493, 6
53494, 53494, 4
53495, 53495, 10
53496, 53496, 5
53497, 53497, 11
53498, 53498, 11
53499, 53499, 6
53500, 53500, 10
53501, 53501, 10
53502, 53502, 5
53503, 53503, 6
53504, 53504, 8
53505, 53505, 10
53506, 53506, 3
53507, 53507, 2
53508, 53508, 7
53509, 53509, 2
53510, 53510, 4
53511, 53511, 4
53512, 53512, 12
53513, 53513, 5
53514, 53514, 4
53515, 53515, 8
53516, 53516, 6
53517, 53517, 11
53518, 53518, 4
53519, 53519, 8
53520, 53520, 2
53521, 53521, 3
53522, 53522, 9
53523, 53523, 2
53524, 53524, 8
53525, 53525, 3
53526, 53526, 11
53527, 53527, 5
53528, 53528, 2
53529, 53529, 4
53530, 53530, 11
53531, 53531, 4
53532, 53532, 6
53533, 53533, 4
53534, 53534, 7
53535, 53535, 10
53536, 53536, 5
53537, 53537, 12
53538, 53538, 8
53539, 53539, 11
53540, 53540, 1
53541, 53541, 12
53542, 53542, 12
53543, 53543, 7
53544, 53544, 5
53545, 53545, 2
53546, 53546, 6
53547, 53547, 10
53548, 53548, 9
53549, 53549, 11
53550, 53550, 2
53551, 53551, 11
53552, 53552, 3
53553, 53553, 8
53554, 53554, 3
53555, 53555, 12
53556, 53556, 8
53557, 53557, 1
53558, 53558, 12
53559, 53559, 6
53560, 53560, 7
53561, 53561, 1
53562, 53562, 3
53563, 53563, 11
53564, 53564, 11
53565, 53565, 6
53566, 53566, 4
53567, 53567, 2
53568, 53568, 11
53569, 53569, 1
53570, 53570, 9
53571, 53571, 2
53572, 53572, 1
53573, 53573, 12
53574, 53574, 1
53575, 53575, 3
53576, 53576, 2
53577, 53577, 2
53578, 53578, 9
53579, 53579, 7
53580, 53580, 8
53581, 53581, 5
53582, 53582, 11
53583, 53583, 1
53584, 53584, 3
53585, 53585, 6
53586, 53586, 1
53587, 53587, 6
53588, 53588, 7
53589, 53589, 4
53590, 53590, 7
53591, 53591, 4
53592, 53592, 8
53593, 53593, 9
53594, 53594, 1
53595, 53595, 5
53596, 53596, 5
53597, 53597, 6
53598, 53598, 12
53599, 53599, 10
53600, 53600, 4
53601, 53601, 9
53602, 53602, 3
53603, 53603, 9
53604, 53604, 12
53605, 53605, 5
53606, 53606, 8
53607, 53607, 4
53608, 53608, 6
53609, 53609, 5
53610, 53610, 6
53611, 53611, 5
53612, 53612, 10
53613, 53613, 2
53614, 53614, 3
53615, 53615, 1
53616, 53616, 10
53617, 53617, 3
53618, 53618, 9
53619, 53619, 2
53620, 53620, 12
53621, 53621, 4
53622, 53622, 12
53623, 53623, 3
53624, 53624, 3
53625, 53625, 12
53626, 53626, 2
53627, 53627, 10
53628, 53628, 11
53629, 53629, 6
53630, 53630, 9
53631, 53631, 7
53632, 53632, 8
53633, 53633, 5
53634, 53634, 10
53635, 53635, 7
53636, 53636, 9
53637, 53637, 6
53638, 53638, 7
53639, 53639, 1
53640, 53640, 2
53641, 53641, 7
53642, 53642, 5
53643, 53643, 11
53644, 53644, 11
53645, 53645, 9
53646, 53646, 1
53647, 53647, 8
53648, 53648, 6
53649, 53649, 12
53650, 53650, 9
53651, 53651, 11
53652, 53652, 4
53653, 53653, 5
53654, 53654, 10
53655, 53655, 10
53656, 53656, 1
53657, 53657, 9
53658, 53658, 2
53659, 53659, 1
53660, 53660, 2
53661, 53661, 9
53662, 53662, 8
53663, 53663, 4
53664, 53664, 6
53665, 53665, 8
53666, 53666, 3
53667, 53667, 12
53668, 53668, 11
53669, 53669, 9
53670, 53670, 9
53671, 53671, 5
53672, 53672, 3
53673, 53673, 2
53674, 53674, 2
53675, 53675, 3
53676, 53676, 10
53677, 53677, 10
53678, 53678, 6
53679, 53679, 7
53680, 53680, 12
53681, 53681, 9
53682, 53682, 10
53683, 53683, 4
53684, 53684, 11
53685, 53685, 1
53686, 53686, 6
53687, 53687, 9
53688, 53688, 7
53689, 53689, 8
53690, 53690, 3
53691, 53691, 5
53692, 53692, 12
53693, 53693, 2
53694, 53694, 3
53695, 53695, 10
53696, 53696, 8
53697, 53697, 7
53698, 53698, 7
53699, 53699, 3
53700, 53700, 1
53701, 53701, 3
53702, 53702, 3
53703, 53703, 5
53704, 53704, 4
53705, 53705, 7
53706, 53706, 2
53707, 53707, 9
53708, 53708, 7
53709, 53709, 10
53710, 53710, 2
53711, 53711, 11
53712, 53712, 3
53713, 53713, 2
53714, 53714, 6
53715, 53715, 9
53716, 53716, 1
53717, 53717, 4
53718, 53718, 11
53719, 53719, 2
53720, 53720, 8
53721, 53721, 9
53722, 53722, 4
53723, 53723, 10
53724, 53724, 10
53725, 53725, 12
53726, 53726, 11
53727, 53727, 3
53728, 53728, 1
53729, 53729, 10
53730, 53730, 10
53731, 53731, 11
53732, 53732, 3
53733, 53733, 12
53734, 53734, 11
53735, 53735, 11
53736, 53736, 11
53737, 53737, 9
53738, 53738, 3
53739, 53739, 1
53740, 53740, 12
53741, 53741, 6
53742, 53742, 11
53743, 53743, 2
53744, 53744, 5
53745, 53745, 2
53746, 53746, 6
53747, 53747, 9
53748, 53748, 4
53749, 53749, 2
53750, 53750, 9
53751, 53751, 12
53752, 53752, 6
53753, 53753, 8
53754, 53754, 4
53755, 53755, 5
53756, 53756, 5
53757, 53757, 8
53758, 53758, 7
53759, 53759, 2
53760, 53760, 5
53761, 53761, 12
53762, 53762, 5
53763, 53763, 4
53764, 53764, 9
53765, 53765, 5
53766, 53766, 11
53767, 53767, 4
53768, 53768, 6
53769, 53769, 6
53770, 53770, 8
53771, 53771, 12
53772, 53772, 3
53773, 53773, 6
53774, 53774, 12
53775, 53775, 8
53776, 53776, 9
53777, 53777, 10
53778, 53778, 10
53779, 53779, 1
53780, 53780, 11
53781, 53781, 3
53782, 53782, 5
53783, 53783, 11
53784, 53784, 2
53785, 53785, 4
53786, 53786, 9
53787, 53787, 8
53788, 53788, 11
53789, 53789, 11
53790, 53790, 8
53791, 53791, 11
53792, 53792, 6
53793, 53793, 6
53794, 53794, 8
53795, 53795, 5
53796, 53796, 2
53797, 53797, 9
53798, 53798, 10
53799, 53799, 2
53800, 53800, 11
53801, 53801, 6
53802, 53802, 11
53803, 53803, 10
53804, 53804, 12
53805, 53805, 7
53806, 53806, 8
53807, 53807, 4
53808, 53808, 7
53809, 53809, 8
53810, 53810, 11
53811, 53811, 7
53812, 53812, 12
53813, 53813, 9
53814, 53814, 1
53815, 53815, 8
53816, 53816, 9
53817, 53817, 4
53818, 53818, 1
53819, 53819, 8
53820, 53820, 8
53821, 53821, 4
53822, 53822, 5
53823, 53823, 4
53824, 53824, 3
53825, 53825, 3
53826, 53826, 2
53827, 53827, 12
53828, 53828, 1
53829, 53829, 5
53830, 53830, 10
53831, 53831, 8
53832, 53832, 1
53833, 53833, 10
53834, 53834, 6
53835, 53835, 5
53836, 53836, 10
53837, 53837, 10
53838, 53838, 11
53839, 53839, 2
53840, 53840, 7
53841, 53841, 2
53842, 53842, 1
53843, 53843, 12
53844, 53844, 8
53845, 53845, 7
53846, 53846, 8
53847, 53847, 5
53848, 53848, 10
53849, 53849, 2
53850, 53850, 8
53851, 53851, 3
53852, 53852, 9
53853, 53853, 7
53854, 53854, 5
53855, 53855, 8
53856, 53856, 7
53857, 53857, 12
53858, 53858, 5
53859, 53859, 3
53860, 53860, 2
53861, 53861, 4
53862, 53862, 7
53863, 53863, 1
53864, 53864, 5
53865, 53865, 6
53866, 53866, 6
53867, 53867, 6
53868, 53868, 12
53869, 53869, 9
53870, 53870, 4
53871, 53871, 5
53872, 53872, 9
53873, 53873, 12
53874, 53874, 1
53875, 53875, 10
53876, 53876, 1
53877, 53877, 10
53878, 53878, 12
53879, 53879, 7
53880, 53880, 7
53881, 53881, 1
53882, 53882, 7
53883, 53883, 4
53884, 53884, 5
53885, 53885, 6
53886, 53886, 5
53887, 53887, 5
53888, 53888, 8
53889, 53889, 2
53890, 53890, 2
53891, 53891, 9
53892, 53892, 3
53893, 53893, 5
53894, 53894, 8
53895, 53895, 4
53896, 53896, 10
53897, 53897, 1
53898, 53898, 4
53899, 53899, 2
53900, 53900, 9
53901, 53901, 12
53902, 53902, 11
53903, 53903, 9
53904, 53904, 11
53905, 53905, 3
53906, 53906, 8
53907, 53907, 2
53908, 53908, 4
53909, 53909, 5
53910, 53910, 12
53911, 53911, 5
53912, 53912, 11
53913, 53913, 6
53914, 53914, 2
53915, 53915, 8
53916, 53916, 7
53917, 53917, 8
53918, 53918, 9
53919, 53919, 8
53920, 53920, 8
53921, 53921, 2
53922, 53922, 7
53923, 53923, 4
53924, 53924, 8
53925, 53925, 2
53926, 53926, 6
53927, 53927, 9
53928, 53928, 4
53929, 53929, 12
53930, 53930, 12
53931, 53931, 6
53932, 53932, 6
53933, 53933, 3
53934, 53934, 12
53935, 53935, 6
53936, 53936, 4
53937, 53937, 3
53938, 53938, 9
53939, 53939, 4
53940, 53940, 4
53941, 53941, 7
53942, 53942, 4
53943, 53943, 5
53944, 53944, 2
53945, 53945, 2
53946, 53946, 11
53947, 53947, 1
53948, 53948, 4
53949, 53949, 10
53950, 53950, 1
53951, 53951, 10
53952, 53952, 5
53953, 53953, 6
53954, 53954, 3
53955, 53955, 3
53956, 53956, 2
53957, 53957, 3
53958, 53958, 11
53959, 53959, 4
53960, 53960, 7
53961, 53961, 8
53962, 53962, 3
53963, 53963, 11
53964, 53964, 6
53965, 53965, 12
53966, 53966, 1
53967, 53967, 5
53968, 53968, 5
53969, 53969, 2
53970, 53970, 1
53971, 53971, 4
53972, 53972, 6
53973, 53973, 4
53974, 53974, 7
53975, 53975, 10
53976, 53976, 4
53977, 53977, 6
53978, 53978, 5
53979, 53979, 8
53980, 53980, 7
53981, 53981, 2
53982, 53982, 9
53983, 53983, 11
53984, 53984, 8
53985, 53985, 2
53986, 53986, 7
53987, 53987, 9
53988, 53988, 6
53989, 53989, 11
53990, 53990, 2
53991, 53991, 8
53992, 53992, 12
53993, 53993, 5
53994, 53994, 5
53995, 53995, 5
53996, 53996, 3
53997, 53997, 4
53998, 53998, 11
53999, 53999, 1
54000, 54000, 7
54001, 54001, 2
54002, 54002, 7
54003, 54003, 1
54004, 54004, 3
54005, 54005, 1
54006, 54006, 5
54007, 54007, 9
54008, 54008, 9
54009, 54009, 1
54010, 54010, 5
54011, 54011, 10
54012, 54012, 6
54013, 54013, 10
54014, 54014, 7
54015, 54015, 7
54016, 54016, 5
54017, 54017, 3
54018, 54018, 1
54019, 54019, 1
54020, 54020, 5
54021, 54021, 9
54022, 54022, 12
54023, 54023, 4
54024, 54024, 8
54025, 54025, 12
54026, 54026, 2
54027, 54027, 3
54028, 54028, 7
54029, 54029, 11
54030, 54030, 9
54031, 54031, 1
54032, 54032, 12
54033, 54033, 4
54034, 54034, 2
54035, 54035, 1
54036, 54036, 1
54037, 54037, 3
54038, 54038, 4
54039, 54039, 1
54040, 54040, 10
54041, 54041, 3
54042, 54042, 2
54043, 54043, 11
54044, 54044, 8
54045, 54045, 7
54046, 54046, 8
54047, 54047, 10
54048, 54048, 7
54049, 54049, 4
54050, 54050, 9
54051, 54051, 4
54052, 54052, 2
54053, 54053, 7
54054, 54054, 1
54055, 54055, 9
54056, 54056, 12
54057, 54057, 6
54058, 54058, 10
54059, 54059, 11
54060, 54060, 6
54061, 54061, 7
54062, 54062, 1
54063, 54063, 8
54064, 54064, 5
54065, 54065, 9
54066, 54066, 8
54067, 54067, 10
54068, 54068, 2
54069, 54069, 9
54070, 54070, 4
54071, 54071, 7
54072, 54072, 6
54073, 54073, 12
54074, 54074, 3
54075, 54075, 10
54076, 54076, 5
54077, 54077, 11
54078, 54078, 12
54079, 54079, 7
54080, 54080, 5
54081, 54081, 3
54082, 54082, 9
54083, 54083, 3
54084, 54084, 5
54085, 54085, 5
54086, 54086, 7
54087, 54087, 1
54088, 54088, 4
54089, 54089, 6
54090, 54090, 6
54091, 54091, 11
54092, 54092, 12
54093, 54093, 6
54094, 54094, 3
54095, 54095, 4
54096, 54096, 4
54097, 54097, 10
54098, 54098, 6
54099, 54099, 6
54100, 54100, 9
54101, 54101, 11
54102, 54102, 10
54103, 54103, 7
54104, 54104, 7
54105, 54105, 5
54106, 54106, 12
54107, 54107, 6
54108, 54108, 12
54109, 54109, 9
54110, 54110, 3
54111, 54111, 12
54112, 54112, 12
54113, 54113, 2
54114, 54114, 6
54115, 54115, 8
54116, 54116, 10
54117, 54117, 2
54118, 54118, 5
54119, 54119, 1
54120, 54120, 11
54121, 54121, 11
54122, 54122, 1
54123, 54123, 5
54124, 54124, 1
54125, 54125, 10
54126, 54126, 12
54127, 54127, 3
54128, 54128, 4
54129, 54129, 7
54130, 54130, 12
54131, 54131, 9
54132, 54132, 2
54133, 54133, 10
54134, 54134, 6
54135, 54135, 11
54136, 54136, 12
54137, 54137, 3
54138, 54138, 1
54139, 54139, 1
54140, 54140, 11
54141, 54141, 7
54142, 54142, 1
54143, 54143, 11
54144, 54144, 7
54145, 54145, 9
54146, 54146, 3
54147, 54147, 10
54148, 54148, 11
54149, 54149, 2
54150, 54150, 12
54151, 54151, 11
54152, 54152, 1
54153, 54153, 8
54154, 54154, 6
54155, 54155, 10
54156, 54156, 4
54157, 54157, 3
54158, 54158, 11
54159, 54159, 9
54160, 54160, 3
54161, 54161, 9
54162, 54162, 12
54163, 54163, 1
54164, 54164, 9
54165, 54165, 1
54166, 54166, 11
54167, 54167, 1
54168, 54168, 6
54169, 54169, 5
54170, 54170, 3
54171, 54171, 5
54172, 54172, 6
54173, 54173, 7
54174, 54174, 9
54175, 54175, 3
54176, 54176, 2
54177, 54177, 4
54178, 54178, 5
54179, 54179, 3
54180, 54180, 6
54181, 54181, 2
54182, 54182, 5
54183, 54183, 7
54184, 54184, 11
54185, 54185, 4
54186, 54186, 6
54187, 54187, 5
54188, 54188, 1
54189, 54189, 4
54190, 54190, 6
54191, 54191, 5
54192, 54192, 2
54193, 54193, 10
54194, 54194, 3
54195, 54195, 9
54196, 54196, 5
54197, 54197, 10
54198, 54198, 9
54199, 54199, 7
54200, 54200, 10
54201, 54201, 11
54202, 54202, 10
54203, 54203, 9
54204, 54204, 5
54205, 54205, 5
54206, 54206, 11
54207, 54207, 2
54208, 54208, 12
54209, 54209, 3
54210, 54210, 1
54211, 54211, 3
54212, 54212, 10
54213, 54213, 3
54214, 54214, 1
54215, 54215, 1
54216, 54216, 6
54217, 54217, 6
54218, 54218, 2
54219, 54219, 4
54220, 54220, 5
54221, 54221, 7
54222, 54222, 5
54223, 54223, 7
54224, 54224, 11
54225, 54225, 9
54226, 54226, 12
54227, 54227, 7
54228, 54228, 1
54229, 54229, 11
54230, 54230, 9
54231, 54231, 5
54232, 54232, 9
54233, 54233, 1
54234, 54234, 12
54235, 54235, 9
54236, 54236, 12
54237, 54237, 3
54238, 54238, 12
54239, 54239, 11
54240, 54240, 11
54241, 54241, 7
54242, 54242, 9
54243, 54243, 4
54244, 54244, 8
54245, 54245, 3
54246, 54246, 9
54247, 54247, 8
54248, 54248, 10
54249, 54249, 2
54250, 54250, 6
54251, 54251, 5
54252, 54252, 4
54253, 54253, 10
54254, 54254, 4
54255, 54255, 3
54256, 54256, 5
54257, 54257, 4
54258, 54258, 11
54259, 54259, 8
54260, 54260, 2
54261, 54261, 10
54262, 54262, 8
54263, 54263, 2
54264, 54264, 11
54265, 54265, 7
54266, 54266, 12
54267, 54267, 3
54268, 54268, 3
54269, 54269, 9
54270, 54270, 1
54271, 54271, 10
54272, 54272, 3
54273, 54273, 4
54274, 54274, 12
54275, 54275, 10
54276, 54276, 11
54277, 54277, 1
54278, 54278, 6
54279, 54279, 5
54280, 54280, 3
54281, 54281, 8
54282, 54282, 2
54283, 54283, 6
54284, 54284, 4
54285, 54285, 5
54286, 54286, 3
54287, 54287, 1
54288, 54288, 2
54289, 54289, 10
54290, 54290, 2
54291, 54291, 3
54292, 54292, 11
54293, 54293, 5
54294, 54294, 12
54295, 54295, 11
54296, 54296, 5
54297, 54297, 9
54298, 54298, 8
54299, 54299, 9
54300, 54300, 9
54301, 54301, 12
54302, 54302, 12
54303, 54303, 6
54304, 54304, 7
54305, 54305, 12
54306, 54306, 10
54307, 54307, 8
54308, 54308, 7
54309, 54309, 10
54310, 54310, 12
54311, 54311, 3
54312, 54312, 8
54313, 54313, 10
54314, 54314, 8
54315, 54315, 3
54316, 54316, 11
54317, 54317, 10
54318, 54318, 3
54319, 54319, 10
54320, 54320, 8
54321, 54321, 6
54322, 54322, 9
54323, 54323, 2
54324, 54324, 5
54325, 54325, 8
54326, 54326, 8
54327, 54327, 5
54328, 54328, 1
54329, 54329, 3
54330, 54330, 1
54331, 54331, 12
54332, 54332, 2
54333, 54333, 5
54334, 54334, 2
54335, 54335, 5
54336, 54336, 1
54337, 54337, 9
54338, 54338, 4
54339, 54339, 5
54340, 54340, 6
54341, 54341, 6
54342, 54342, 4
54343, 54343, 11
54344, 54344, 9
54345, 54345, 1
54346, 54346, 12
54347, 54347, 5
54348, 54348, 10
54349, 54349, 12
54350, 54350, 6
54351, 54351, 11
54352, 54352, 9
54353, 54353, 11
54354, 54354, 12
54355, 54355, 5
54356, 54356, 9
54357, 54357, 8
54358, 54358, 6
54359, 54359, 10
54360, 54360, 9
54361, 54361, 2
54362, 54362, 4
54363, 54363, 11
54364, 54364, 8
54365, 54365, 9
54366, 54366, 4
54367, 54367, 4
54368, 54368, 3
54369, 54369, 5
54370, 54370, 4
54371, 54371, 5
54372, 54372, 12
54373, 54373, 3
54374, 54374, 3
54375, 54375, 11
54376, 54376, 5
54377, 54377, 7
54378, 54378, 8
54379, 54379, 11
54380, 54380, 3
54381, 54381, 7
54382, 54382, 1
54383, 54383, 7
54384, 54384, 8
54385, 54385, 5
54386, 54386, 9
54387, 54387, 2
54388, 54388, 1
54389, 54389, 7
54390, 54390, 11
54391, 54391, 11
54392, 54392, 5
54393, 54393, 4
54394, 54394, 5
54395, 54395, 10
54396, 54396, 12
54397, 54397, 2
54398, 54398, 6
54399, 54399, 10
54400, 54400, 1
54401, 54401, 10
54402, 54402, 9
54403, 54403, 6
54404, 54404, 12
54405, 54405, 7
54406, 54406, 3
54407, 54407, 10
54408, 54408, 11
54409, 54409, 10
54410, 54410, 5
54411, 54411, 10
54412, 54412, 4
54413, 54413, 11
54414, 54414, 4
54415, 54415, 10
54416, 54416, 10
54417, 54417, 1
54418, 54418, 5
54419, 54419, 1
54420, 54420, 3
54421, 54421, 12
54422, 54422, 2
54423, 54423, 11
54424, 54424, 5
54425, 54425, 4
54426, 54426, 12
54427, 54427, 12
54428, 54428, 9
54429, 54429, 1
54430, 54430, 6
54431, 54431, 8
54432, 54432, 11
54433, 54433, 2
54434, 54434, 6
54435, 54435, 5
54436, 54436, 8
54437, 54437, 1
54438, 54438, 3
54439, 54439, 12
54440, 54440, 4
54441, 54441, 7
54442, 54442, 5
54443, 54443, 3
54444, 54444, 6
54445, 54445, 11
54446, 54446, 5
54447, 54447, 3
54448, 54448, 2
54449, 54449, 8
54450, 54450, 10
54451, 54451, 8
54452, 54452, 3
54453, 54453, 8
54454, 54454, 2
54455, 54455, 12
54456, 54456, 4
54457, 54457, 6
54458, 54458, 10
54459, 54459, 2
54460, 54460, 2
54461, 54461, 12
54462, 54462, 6
54463, 54463, 4
54464, 54464, 4
54465, 54465, 5
54466, 54466, 7
54467, 54467, 11
54468, 54468, 9
54469, 54469, 8
54470, 54470, 6
54471, 54471, 6
54472, 54472, 12
54473, 54473, 8
54474, 54474, 2
54475, 54475, 6
54476, 54476, 3
54477, 54477, 5
54478, 54478, 11
54479, 54479, 2
54480, 54480, 10
54481, 54481, 11
54482, 54482, 1
54483, 54483, 4
54484, 54484, 4
54485, 54485, 2
54486, 54486, 12
54487, 54487, 8
54488, 54488, 1
54489, 54489, 12
54490, 54490, 6
54491, 54491, 4
54492, 54492, 10
54493, 54493, 8
54494, 54494, 5
54495, 54495, 10
54496, 54496, 11
54497, 54497, 1
54498, 54498, 9
54499, 54499, 1
54500, 54500, 12
54501, 54501, 5
54502, 54502, 7
54503, 54503, 8
54504, 54504, 9
54505, 54505, 2
54506, 54506, 12
54507, 54507, 9
54508, 54508, 5
54509, 54509, 7
54510, 54510, 5
54511, 54511, 11
54512, 54512, 6
54513, 54513, 6
54514, 54514, 6
54515, 54515, 8
54516, 54516, 11
54517, 54517, 8
54518, 54518, 6
54519, 54519, 3
54520, 54520, 10
54521, 54521, 3
54522, 54522, 9
54523, 54523, 6
54524, 54524, 8
54525, 54525, 5
54526, 54526, 9
54527, 54527, 9
54528, 54528, 12
54529, 54529, 1
54530, 54530, 6
54531, 54531, 4
54532, 54532, 6
54533, 54533, 11
54534, 54534, 9
54535, 54535, 11
54536, 54536, 10
54537, 54537, 4
54538, 54538, 8
54539, 54539, 8
54540, 54540, 6
54541, 54541, 4
54542, 54542, 4
54543, 54543, 5
54544, 54544, 12
54545, 54545, 9
54546, 54546, 10
54547, 54547, 1
54548, 54548, 2
54549, 54549, 1
54550, 54550, 4
54551, 54551, 5
54552, 54552, 5
54553, 54553, 4
54554, 54554, 8
54555, 54555, 5
54556, 54556, 8
54557, 54557, 8
54558, 54558, 5
54559, 54559, 5
54560, 54560, 3
54561, 54561, 5
54562, 54562, 12
54563, 54563, 5
54564, 54564, 6
54565, 54565, 10
54566, 54566, 3
54567, 54567, 7
54568, 54568, 3
54569, 54569, 1
54570, 54570, 2
54571, 54571, 7
54572, 54572, 10
54573, 54573, 1
54574, 54574, 9
54575, 54575, 10
54576, 54576, 11
54577, 54577, 7
54578, 54578, 9
54579, 54579, 12
54580, 54580, 7
54581, 54581, 9
54582, 54582, 7
54583, 54583, 10
54584, 54584, 7
54585, 54585, 11
54586, 54586, 6
54587, 54587, 7
54588, 54588, 5
54589, 54589, 11
54590, 54590, 12
54591, 54591, 3
54592, 54592, 10
54593, 54593, 1
54594, 54594, 3
54595, 54595, 12
54596, 54596, 11
54597, 54597, 6
54598, 54598, 3
54599, 54599, 1
54600, 54600, 8
54601, 54601, 3
54602, 54602, 6
54603, 54603, 11
54604, 54604, 3
54605, 54605, 12
54606, 54606, 2
54607, 54607, 4
54608, 54608, 5
54609, 54609, 1
54610, 54610, 7
54611, 54611, 3
54612, 54612, 1
54613, 54613, 2
54614, 54614, 9
54615, 54615, 5
54616, 54616, 12
54617, 54617, 2
54618, 54618, 11
54619, 54619, 9
54620, 54620, 8
54621, 54621, 1
54622, 54622, 2
54623, 54623, 2
54624, 54624, 9
54625, 54625, 10
54626, 54626, 12
54627, 54627, 10
54628, 54628, 9
54629, 54629, 10
54630, 54630, 6
54631, 54631, 8
54632, 54632, 6
54633, 54633, 3
54634, 54634, 7
54635, 54635, 4
54636, 54636, 11
54637, 54637, 10
54638, 54638, 8
54639, 54639, 10
54640, 54640, 3
54641, 54641, 8
54642, 54642, 12
54643, 54643, 6
54644, 54644, 5
54645, 54645, 8
54646, 54646, 9
54647, 54647, 2
54648, 54648, 10
54649, 54649, 3
54650, 54650, 9
54651, 54651, 6
54652, 54652, 4
54653, 54653, 7
54654, 54654, 11
54655, 54655, 4
54656, 54656, 6
54657, 54657, 11
54658, 54658, 1
54659, 54659, 4
54660, 54660, 11
54661, 54661, 6
54662, 54662, 8
54663, 54663, 7
54664, 54664, 3
54665, 54665, 9
54666, 54666, 8
54667, 54667, 6
54668, 54668, 8
54669, 54669, 5
54670, 54670, 7
54671, 54671, 3
54672, 54672, 12
54673, 54673, 10
54674, 54674, 2
54675, 54675, 8
54676, 54676, 8
54677, 54677, 8
54678, 54678, 12
54679, 54679, 9
54680, 54680, 5
54681, 54681, 12
54682, 54682, 3
54683, 54683, 12
54684, 54684, 5
54685, 54685, 1
54686, 54686, 8
54687, 54687, 12
54688, 54688, 1
54689, 54689, 10
54690, 54690, 11
54691, 54691, 12
54692, 54692, 7
54693, 54693, 9
54694, 54694, 5
54695, 54695, 8
54696, 54696, 11
54697, 54697, 8
54698, 54698, 4
54699, 54699, 12
54700, 54700, 10
54701, 54701, 12
54702, 54702, 2
54703, 54703, 10
